,id,timestamp,lat,lon,destination,pattern_id,pattern_distance,trip_id
12561,6351,20191205 11:04:53,40.41714195838341,-79.88097452016977,Braddock Shopping Ctr,6931,50655,6651
12576,6113,20191205 11:05:03,40.422324331183184,-79.88598512348376,Downtown,6898,15245,5800
12578,6355,20191205 11:05:06,40.43936043816644,-79.90194310368719,Braddock,6914,31383,6656
12582,3308,20191205 11:05:06,40.43893051147461,-79.93413798014323,Braddock,6777,21882,6658
12588,6351,20191205 11:05:11,40.416396227749914,-79.87971993648645,Braddock Shopping Ctr,6931,51105,6651
12592,6253,20191205 11:05:08,40.432991774185844,-79.89416371221128,Braddock,6777,35450,6654
12598,5650,20191205 11:05:16,40.44560963398701,-79.95149828936603,Downtown,6774,42745,5740
12600,3308,20191205 11:05:15,40.437879943847655,-79.93316345214843,Braddock,6777,22383,6658
12603,6113,20191205 11:05:21,40.42358789688502,-79.88630128518129,Downtown,6898,15782,5800
12605,6355,20191205 11:05:20,40.43955152861926,-79.8994092357402,Braddock,6914,32128,6656
12608,6442,20191205 11:05:22,40.43950435093471,-79.9971171787807,Braddock,6777,1164,6663
12613,6447,20191205 11:05:25,40.43975624671349,-79.9942254286546,Downtown,6912,69446,5737
12620,5542,20191205 11:05:26,40.428958892822266,-79.89183807373047,Downtown,6806,14305,5801
12621,6113,20191205 11:05:37,40.42450418277662,-79.886003922443,Downtown,6898,16157,5800
12622,6447,20191205 11:05:29,40.43990020751953,-79.99420623779297,Downtown,6912,69523,5737
12624,6351,20191205 11:05:28,40.416214764118195,-79.87940323352814,Braddock Shopping Ctr,6931,51231,6651
12627,3308,20191205 11:05:35,40.437838734060094,-79.93072299680848,Braddock,6777,23113,6658
12628,6253,20191205 11:05:34,40.431816930356234,-79.89331419571586,Braddock,6777,35961,6654
12633,6351,20191205 11:05:38,40.415775299072266,-79.87873077392578,Braddock Shopping Ctr,6931,51425,6651
12637,6253,20191205 11:05:39,40.43144557787024,-79.89304418149202,Braddock,6777,36146,6654
12640,6447,20191205 11:05:43,40.43991673787435,-79.99420369466146,Downtown,6912,69529,5737
12642,6351,20191205 11:05:44,40.41568582708185,-79.87839369340377,Braddock Shopping Ctr,6931,51571,6651
12643,5650,20191205 11:05:46,40.445879137193835,-79.95161994727883,Downtown,6774,42855,5740
12645,3308,20191205 11:05:45,40.43792387368023,-79.92946680041327,Braddock,6777,23482,6658
12648,6113,20191205 11:05:48,40.4255304805568,-79.88566939557185,Downtown,6898,16573,5800
12649,6447,20191205 11:05:51,40.44020801120334,-79.99436908298068,Downtown,6912,69618,5737
12650,6355,20191205 11:05:51,40.439675194876536,-79.897458757673,Braddock,6914,32662,6656
12653,6442,20191205 11:05:53,40.439002990722656,-79.9958724975586,Braddock,6777,1519,6663
12656,5542,20191205 11:05:47,40.430850085090185,-79.89262569651885,Downtown,6806,15020,5801
12658,6447,20191205 11:05:54,40.4402961730957,-79.99451446533203,Downtown,6912,69687,5737
12666,6113,20191205 11:06:00,40.42682110179555,-79.88523413918234,Downtown,6898,17079,5800
12678,6351,20191205 11:06:07,40.41540654500326,-79.87671915690105,Braddock Shopping Ctr,6931,52076,6651
12681,3308,20191205 11:06:08,40.43802813479775,-79.92788174277858,Braddock,6777,23931,6658
12682,6253,20191205 11:06:04,40.42895634969076,-79.89183689997746,Braddock,6777,37121,6654
12683,5542,20191205 11:06:06,40.43174472931893,-79.8932625555223,Downtown,6806,15439,5801
12684,6113,20191205 11:06:10,40.42795010002292,-79.88484332026268,Downtown,6898,17540,5800
12686,6355,20191205 11:06:13,40.43971993788233,-79.89648020042563,Braddock,6914,32948,6656
12691,6253,20191205 11:06:08,40.42861530698579,-79.89169311523438,Braddock,6777,37249,6654
12697,5650,20191205 11:06:17,40.4460336473253,-79.95169457329644,Downtown,6774,42892,5740
12699,3308,20191205 11:06:14,40.4380563195072,-79.92721341261223,Braddock,6777,24137,6658
12702,6113,20191205 11:06:27,40.42896597726004,-79.88453837803432,Downtown,6898,17931,5800
12703,6447,20191205 11:06:24,40.44041605464748,-79.99484903304304,Downtown,6912,69840,5737
12705,6351,20191205 11:06:23,40.41527109146118,-79.87556190490723,Braddock Shopping Ctr,6931,52424,6651
12713,6355,20191205 11:06:31,40.439306924509445,-79.89483057066451,Braddock,6914,33468,6656
12725,6442,20191205 11:06:36,40.439021825790405,-79.9958233833313,Braddock,6777,1550,6663
12728,5542,20191205 11:06:38,40.4327449798584,-79.8939826965332,Downtown,6806,15884,5801
12729,6113,20191205 11:06:39,40.43037230173747,-79.88437360127767,Downtown,6898,18485,5800
12732,6351,20191205 11:06:42,40.414817919049945,-79.87417493547711,Braddock Shopping Ctr,6931,52869,6651
12736,6253,20191205 11:06:38,40.426202138264976,-79.89158460828993,Braddock,6777,38256,6654
12737,5542,20191205 11:06:39,40.43277586751909,-79.89400493564891,Downtown,6806,15897,5801
12742,5650,20191205 11:06:48,40.44603839450412,-79.95169694688585,Downtown,6774,42893,5740
12744,3308,20191205 11:06:45,40.43802356719971,-79.92319679260254,Braddock,6777,25227,6658
12745,6253,20191205 11:06:48,40.42528735890108,-79.89152257582721,Braddock,6777,38638,6654
12747,6113,20191205 11:06:53,40.43182706832886,-79.8845204114914,Downtown,6898,19014,5800
12750,6351,20191205 11:06:53,40.4142707824707,-79.87266387939454,Braddock Shopping Ctr,6931,53347,6651
12757,6447,20191205 11:06:54,40.44041605464748,-79.99484903304304,Downtown,6912,69840,5737
12765,6113,20191205 11:07:03,40.43293460579805,-79.88477112526117,Downtown,6898,19471,5800
12767,6355,20191205 11:07:08,40.44123122941202,-79.8943437035404,Braddock,6914,34217,6656
12770,6442,20191205 11:07:07,40.439026832580566,-79.99584007263184,Braddock,6777,1550,6663
12777,6351,20191205 11:07:10,40.41328387790256,-79.87108612060547,Braddock Shopping Ctr,6931,53984,6651
12779,6442,20191205 11:07:10,40.43897954879269,-79.99569332984186,Braddock,6777,1601,6663
12782,5542,20191205 11:07:13,40.43458498938609,-79.8953181121309,Downtown,6806,16699,5801
12787,5650,20191205 11:07:18,40.44602177060884,-79.95256516029094,Downtown,6774,43382,5740
12788,6442,20191205 11:07:19,40.43895881406723,-79.99511177309098,Braddock,6777,1803,6663
12789,3308,20191205 11:07:19,40.43805994306292,-79.92318616594586,Braddock,6777,25299,6658
12799,6253,20191205 11:07:19,40.42393769158257,-79.89097679985895,Braddock,6777,39173,6654
12802,6447,20191205 11:07:24,40.44041605464748,-79.99484903304304,Downtown,6912,69840,5737
12812,6355,20191205 11:07:31,40.44124984741211,-79.8923126220703,Braddock,6914,34805,6656
12816,3308,20191205 11:07:30,40.43804865298064,-79.92207535453464,Braddock,6777,25614,6658
12819,6113,20191205 11:07:34,40.434769992170665,-79.88288563695447,Downtown,6898,20375,5800
12822,6351,20191205 11:07:38,40.41187847021854,-79.86985536055131,Braddock Shopping Ctr,6931,54635,6651
12823,5650,20191205 11:07:38,40.44572009680406,-79.95307792807525,Downtown,6774,43561,5740
12830,6355,20191205 11:07:43,40.441158005685516,-79.89130447850083,Braddock,6914,35124,6656
12836,5542,20191205 11:07:44,40.43693600670766,-79.89645334017479,Downtown,6806,17675,5801
12837,6113,20191205 11:07:47,40.435278836418604,-79.88311049517463,Downtown,6898,20579,5800
12840,6351,20191205 11:07:47,40.411670106830016,-79.86960532448508,Braddock Shopping Ctr,6931,54738,6651
12842,6442,20191205 11:07:49,40.43878180081727,-79.99475385321945,Braddock,6777,1922,6663
12844,6253,20191205 11:07:48,40.42300051734561,-79.89107876732236,Braddock,6777,39649,6654
12849,6351,20191205 11:07:58,40.41106170654297,-79.86889465332031,Braddock Shopping Ctr,6931,55002,6651
12861,3308,20191205 11:08:00,40.43802790855294,-79.9195785522461,Braddock,6777,26277,6658
12862,6253,20191205 11:08:01,40.42191777330764,-79.8904082927298,Braddock,6777,40102,6654
12864,5648,20191205 11:08:10,40.40233612060547,-79.86834716796875,Downtown,6898,0,5803
12867,6355,20191205 11:08:05,40.44056337019976,-79.889534108779,Braddock,6914,35708,6656
12869,5650,20191205 11:08:06,40.44451190579322,-79.95468115037487,Downtown,6774,44286,5740
12883,5542,20191205 11:08:13,40.438316708519345,-79.89707837785993,Downtown,6806,18227,5801
12888,6351,20191205 11:08:19,40.41002556771943,-79.8676152084813,Braddock Shopping Ctr,6931,55558,6651
12890,6442,20191205 11:08:20,40.43835359461167,-79.99450324563419,Braddock,6777,2142,6663
12892,6253,20191205 11:08:18,40.42071669848997,-79.88967736087628,Braddock,6777,40640,6654
12895,6113,20191205 11:08:25,40.43650965105023,-79.8824074728447,Downtown,6898,21118,5800
12896,6447,20191205 11:08:24,40.44098472595215,-79.99647521972656,Downtown,6912,70351,5737
12897,6355,20191205 11:08:23,40.44012008174773,-79.88817128827495,Braddock,6914,36118,6656
12904,5648,20191205 11:08:29,40.40225383333333,-79.86721533333333,Downtown,6898,538,5803
12905,6113,20191205 11:08:30,40.43686261093407,-79.88220750239857,Downtown,6898,21259,5800
12908,6351,20191205 11:08:29,40.40940414775502,-79.86687902970748,Braddock Shopping Ctr,6931,55881,6651
12912,6253,20191205 11:08:29,40.41981994128618,-79.88911000236136,Braddock,6777,41011,6654
12915,6113,20191205 11:08:32,40.437029867461234,-79.8821152195786,Downtown,6898,21325,5800
12918,6351,20191205 11:08:32,40.409230665727094,-79.86666523326527,Braddock Shopping Ctr,6931,55971,6651
12919,5650,20191205 11:08:40,40.444028264825995,-79.95536901300603,Downtown,6774,44533,5740
12921,3308,20191205 11:08:31,40.43802790855294,-79.9195785522461,Braddock,6777,26277,6658
12927,6355,20191205 11:08:42,40.440628113285186,-79.88695932203724,Braddock,6914,36566,6656
12928,6351,20191205 11:08:45,40.40880858008541,-79.8661683495365,Braddock Shopping Ctr,6931,56200,6651
12931,3308,20191205 11:08:44,40.43803605036949,-79.9195785522461,Braddock,6777,26280,6658
12933,5542,20191205 11:08:46,40.43922022410801,-79.89746202741351,Downtown,6806,18578,5801
12934,5648,20191205 11:08:47,40.40221405029297,-79.86711883544922,Downtown,6898,569,5803
12936,6447,20191205 11:08:48,40.441131591796875,-79.99688720703125,Downtown,6912,70477,5737
12947,6355,20191205 11:08:55,40.441035415187024,-79.8862348614317,Braddock,6914,36858,6656
12951,3308,20191205 11:08:53,40.43803024291992,-79.91856883655895,Braddock,6777,26603,6658
12952,6253,20191205 11:08:53,40.41833257675171,-79.88819204057965,Braddock,6777,41628,6654
12956,6447,20191205 11:08:58,40.44128331598246,-79.99729775482754,Downtown,6912,70620,5737
12958,6351,20191205 11:08:57,40.40770888328552,-79.86486101150513,Braddock Shopping Ctr,6931,56733,6651
12960,6442,20191205 11:08:57,40.43799938875086,-79.99283644732307,Braddock,6777,2711,6663
12962,6253,20191205 11:08:59,40.417874556321365,-79.88792419433594,Braddock,6777,41843,6654
12965,6113,20191205 11:09:06,40.43867993710646,-79.88117491309322,Downtown,6898,22014,5800
12967,6355,20191205 11:09:04,40.441326226128474,-79.88607177734374,Braddock,6914,36973,6656
12972,6253,20191205 11:09:05,40.417336781819664,-79.88759072621663,Braddock,6777,42073,6654
12974,5648,20191205 11:09:09,40.4017333984375,-79.86646270751953,Downtown,6898,823,5803
12977,6355,20191205 11:09:11,40.44170125325521,-79.8858413696289,Braddock,6914,37124,6656
12988,6351,20191205 11:09:16,40.406908925374346,-79.86377410888672,Braddock Shopping Ctr,6931,57199,6651
12989,5650,20191205 11:09:11,40.44392901333896,-79.95550870028408,Downtown,6774,44587,5740
12991,3308,20191205 11:09:12,40.43803024291992,-79.91622720445905,Braddock,6777,27305,6658
12997,6355,20191205 11:09:22,40.44212214152018,-79.88560231526692,Braddock,6914,37297,6656
12999,5650,20191205 11:09:23,40.4437313079834,-79.95578257242839,Downtown,6774,44691,5740
13003,5542,20191205 11:09:17,40.439246790749685,-79.89747292654855,Downtown,6806,18588,5801
13005,6113,20191205 11:09:30,40.43957443237305,-79.88066711425782,Downtown,6898,22370,5800
13010,6442,20191205 11:09:28,40.43793420624315,-79.9911397298177,Braddock,6777,3176,6663
13015,6113,20191205 11:09:32,40.43970729282924,-79.88058711460658,Downtown,6898,22422,5800
13022,6253,20191205 11:09:36,40.4160145350865,-79.8852789742606,Braddock,6777,42915,6654
13024,5648,20191205 11:09:40,40.4012336730957,-79.8658447265625,Downtown,6898,1036,5803
13032,6253,20191205 11:09:37,40.41600799560547,-79.88523319789341,Braddock,6777,42950,6654
13039,6122,20191205 11:09:44,40.41336107254028,-79.85535335540771,Downtown,6774,1719,5741
13042,3308,20191205 11:09:43,40.437992095947266,-79.9132308959961,Braddock,6777,28081,6658
13045,5648,20191205 11:09:51,40.40068817138672,-79.86503601074219,Downtown,6898,1383,5803
13049,6351,20191205 11:09:47,40.40548324584961,-79.86175837661281,Braddock Shopping Ctr,6931,57945,6651
13059,6355,20191205 11:09:53,40.442567122609994,-79.88425124318977,Braddock,6914,37876,6656
13062,5650,20191205 11:09:53,40.44328308105469,-79.95651245117188,Downtown,6774,44922,5740
13066,5542,20191205 11:09:52,40.439693450927734,-79.89837646484375,Downtown,6806,18923,5801
13068,6113,20191205 11:09:57,40.44038609095982,-79.8804931640625,Downtown,6898,22757,5800
13069,6447,20191205 11:09:58,40.44153340657552,-79.99796142578126,Downtown,6912,70854,5737
13071,6351,20191205 11:10:07,40.40503931045532,-79.86236143112183,Braddock Shopping Ctr,6931,58220,6651
13075,3308,20191205 11:09:57,40.43803024291992,-79.91310501098633,Braddock,6777,28175,6658
13076,6253,20191205 11:10:02,40.41548375880465,-79.8829814829725,Braddock,6777,43602,6654
13077,5542,20191205 11:10:04,40.43954497117262,-79.8996071448693,Downtown,6806,19333,5801
13078,5648,20191205 11:10:09,40.39982986450195,-79.86370086669922,Downtown,6898,1919,5803
13094,6122,20191205 11:10:14,40.4124397277832,-79.85640106201171,Downtown,6774,2270,5741
13096,6442,20191205 11:10:12,40.437744322277254,-79.98657747298952,Braddock,6777,4498,6663
13104,6351,20191205 11:10:17,40.404749580051586,-79.86242526510487,Braddock Shopping Ctr,6931,58349,6651
13114,6355,20191205 11:10:23,40.4424985738901,-79.88410802987906,Braddock,6914,37906,6656
13117,5650,20191205 11:10:22,40.44318675994873,-79.95651817321777,Downtown,6774,45012,5740
13120,6253,20191205 11:10:24,40.41472371419271,-79.88330586751302,Braddock,6777,43952,6654
13122,5648,20191205 11:10:31,40.40107345581055,-79.8621597290039,Downtown,6898,2587,5803
13123,6113,20191205 11:10:27,40.44112777709961,-79.88265567355685,Downtown,6898,23410,5800
13124,6447,20191205 11:10:28,40.441602071126304,-79.99813147650825,Downtown,6912,70908,5737
13125,6355,20191205 11:10:32,40.44246310875064,-79.88393789822938,Braddock,6914,38006,6656
13134,6113,20191205 11:10:37,40.44130905814793,-79.88329392585202,Downtown,6898,23664,5800
13140,6442,20191205 11:10:32,40.43766403198242,-79.98518371582031,Braddock,6777,4911,6663
13141,3308,20191205 11:10:40,40.43859447132457,-79.90383564342152,Braddock,6777,30794,6658
13142,6253,20191205 11:10:36,40.4144980819137,-79.88342680754485,Braddock,6777,44041,6654
13148,6351,20191205 11:10:43,40.404432932535805,-79.86205291748047,Braddock Shopping Ctr,6931,58548,6651
13149,6122,20191205 11:10:45,40.40939689750102,-79.85637767279326,Downtown,6774,3474,5741
13154,5542,20191205 11:10:43,40.43804766337077,-79.90602213541666,Downtown,6806,21254,5801
13164,6253,20191205 11:10:48,40.41336808638139,-79.88372428200462,Braddock,6777,44541,6654
13172,5650,20191205 11:10:53,40.44184790084611,-79.95840704618995,Downtown,6774,45771,5740
13173,6442,20191205 11:10:53,40.437553571618125,-79.98273700216542,Braddock,6777,5616,6663
13175,6253,20191205 11:10:55,40.41299670934677,-79.88304042816162,Braddock,6777,44810,6654
13177,5648,20191205 11:11:02,40.40195846557617,-79.86100769042969,Downtown,6898,2997,5803
13178,6113,20191205 11:11:00,40.4419584274292,-79.8852367401123,Downtown,6898,24293,5800
13179,6447,20191205 11:11:03,40.44173685709635,-79.99847496880426,Downtown,6912,71016,5737
13180,6355,20191205 11:11:01,40.4415485470794,-79.88122966677643,Braddock,6914,38879,6656
13182,6122,20191205 11:11:01,40.40819860387732,-79.85805624502676,Downtown,6774,4140,5741
13184,6442,20191205 11:11:02,40.43750260368226,-79.9815185789078,Braddock,6777,5971,6663
13195,6442,20191205 11:11:08,40.43747057233538,-79.98077973865327,Braddock,6777,6204,6663
13196,3308,20191205 11:11:05,40.43955166156476,-79.89940701998196,Braddock,6777,32129,6658
13201,6447,20191205 11:11:13,40.44173685709635,-79.99847496880426,Downtown,6912,71016,5737
13210,5648,20191205 11:11:14,40.402065822056365,-79.86099679129464,Downtown,6898,3098,5803
13213,6355,20191205 11:11:18,40.44110616048177,-79.87985229492188,Braddock,6914,39304,6656
13214,6351,20191205 11:11:19,40.40250770413146,-79.86160044767419,Braddock Shopping Ctr,6931,59570,6651
13216,5650,20191205 11:11:14,40.44171495998607,-79.95858472936294,Downtown,6774,45869,5740
13217,6442,20191205 11:11:17,40.43741989135742,-79.97952390398298,Braddock,6777,6553,6663
13218,3308,20191205 11:11:23,40.439659118652344,-79.89778137207031,Braddock,6777,32620,6658
13219,6253,20191205 11:11:23,40.411639772612475,-79.88047619523674,Braddock,6777,45707,6654
13220,5542,20191205 11:11:14,40.438011169433594,-79.91138034396701,Downtown,6806,22733,5801
13227,5650,20191205 11:11:26,40.44162015772577,-79.95870607290695,Downtown,6774,45918,5740
13228,6442,20191205 11:11:28,40.43734243937901,-79.9778254372733,Braddock,6777,7044,6663
13230,6253,20191205 11:11:27,40.41139302934919,-79.88000379289899,Braddock,6777,45889,6654
13233,6113,20191205 11:11:31,40.4423282847685,-79.88638260785271,Downtown,6898,24653,5800
13248,6122,20191205 11:11:35,40.40626525878906,-79.86221483018663,Downtown,6774,5525,5741
13251,3308,20191205 11:11:36,40.43961273996454,-79.89762356406764,Braddock,6777,32668,6658
13253,5542,20191205 11:11:38,40.43803024291992,-79.91302817208427,Downtown,6806,23207,5801
13254,5648,20191205 11:11:48,40.40355522688045,-79.86265013938727,Downtown,6898,3915,5803
13256,6447,20191205 11:11:43,40.4420654296875,-79.99926834106445,Downtown,6912,71249,5737
13257,6355,20191205 11:11:49,40.43993111812707,-79.87852200594816,Braddock,6914,40069,6656
13258,6351,20191205 11:11:46,40.40196228027344,-79.86106194390192,Braddock Shopping Ctr,6931,59867,6651
13262,3308,20191205 11:11:47,40.43961273996454,-79.89762356406764,Braddock,6777,32668,6658
13264,5542,20191205 11:11:49,40.438052924903666,-79.91278839111328,Downtown,6806,23207,5801
13272,6442,20191205 11:11:53,40.43721033732096,-79.97465108235677,Braddock,6777,7992,6663
13274,6253,20191205 11:11:53,40.41013050079346,-79.87761815388997,Braddock,6777,46694,6654
13277,6113,20191205 11:11:56,40.44246423655543,-79.88680109484443,Downtown,6898,24761,5800
13282,5650,20191205 11:11:57,40.44150924682617,-79.95885153377758,Downtown,6774,45974,5740
13292,6122,20191205 11:12:00,40.40569248484142,-79.8634716432486,Downtown,6774,5921,5741
13300,6447,20191205 11:12:09,40.44229753138655,-80.0003968578274,Downtown,6912,71685,5737
13304,5650,20191205 11:12:07,40.441302087571884,-79.95911619398329,Downtown,6774,46080,5740
13314,6122,20191205 11:12:10,40.405372448821566,-79.86434219132609,Downtown,6774,6231,5741
13320,5648,20191205 11:12:19,40.40479597753408,-79.8624353214186,Downtown,6898,4512,5803
13323,6355,20191205 11:12:20,40.43931328909738,-79.87886199951171,Braddock,6914,40283,6656
13324,6351,20191205 11:12:17,40.40034220170001,-79.86305688352002,Braddock Shopping Ctr,6931,60717,6651
13327,6442,20191205 11:12:24,40.43646801642652,-79.97064381725383,Braddock,6777,9157,6663
13328,3308,20191205 11:12:23,40.43831570943197,-79.89707819620769,Braddock,6777,33193,6658
13329,6253,20191205 11:12:24,40.407596588134766,-79.87581634521484,Braddock,6777,47858,6654
13330,5542,20191205 11:12:19,40.43803024291992,-79.91473819363502,Downtown,6806,23707,5801
13331,5648,20191205 11:12:26,40.40484642982483,-79.8625373840332,Downtown,6898,4593,5803
13332,6113,20191205 11:12:26,40.44179153442383,-79.88719177246094,Downtown,6898,25365,5800
13334,6355,20191205 11:12:29,40.438973829481334,-79.8790534125434,Braddock,6914,40477,6656
13361,3308,20191205 11:12:35,40.43692952936346,-79.89645351063122,Braddock,6777,33787,6658
13362,6253,20191205 11:12:39,40.4070468837932,-79.87502689684851,Braddock,6777,48194,6654
13364,5648,20191205 11:12:44,40.40550679745881,-79.86176720218381,Downtown,6898,4976,5803
13368,6351,20191205 11:12:43,40.40008882163227,-79.86420871900475,Braddock Shopping Ctr,6931,61223,6651
13369,6122,20191205 11:12:42,40.40422227647569,-79.86700863308377,Downtown,6774,7088,5741
13370,5650,20191205 11:12:41,40.439483642578125,-79.96170043945312,Downtown,6774,47043,5740
13372,3308,20191205 11:12:44,40.43591231107712,-79.89602172374725,Braddock,6777,34206,6658
13374,5542,20191205 11:12:42,40.43803024291992,-79.91534260341099,Downtown,6806,23901,5801
13376,6113,20191205 11:12:47,40.44062423706055,-79.88700103759766,Downtown,6898,25821,5800
13377,6447,20191205 11:12:49,40.441768363670064,-80.00245666503906,Downtown,6912,72358,5737
13387,6113,20191205 11:13:00,40.440608978271484,-79.88745880126953,Downtown,6898,25951,5800
13389,6355,20191205 11:12:59,40.43838256835937,-79.87942962646484,Braddock,6914,40723,6656
13390,6351,20191205 11:12:57,40.40114730151731,-79.86566344303871,Braddock Shopping Ctr,6931,61793,6651
13393,6442,20191205 11:12:55,40.435829162597656,-79.96540500806725,Braddock,6777,10635,6663
13400,6355,20191205 11:13:02,40.43823013305664,-79.87953491210938,Braddock,6914,40832,6656
13401,6351,20191205 11:13:02,40.40155029296875,-79.8662188393729,Braddock Shopping Ctr,6931,62026,6651
13403,5650,20191205 11:13:02,40.43941385237897,-79.96176347576204,Downtown,6774,47075,5740
13412,6351,20191205 11:13:07,40.401843406058646,-79.86661447061074,Braddock Shopping Ctr,6931,62193,6651
13417,6253,20191205 11:13:09,40.40612030029297,-79.87339782714844,Braddock,6777,48789,6654
13419,5648,20191205 11:13:15,40.406656819005164,-79.86338363155242,Downtown,6898,5579,5803
13420,6113,20191205 11:13:12,40.44042491912842,-79.88790893554688,Downtown,6898,26101,5800
13424,6122,20191205 11:13:12,40.40337628223857,-79.86846686191247,Downtown,6774,7605,5741
13428,6253,20191205 11:13:15,40.40581715106964,-79.87286567687988,Braddock,6777,48974,6654
13432,6447,20191205 11:13:19,40.441768363670064,-80.00245666503906,Downtown,6912,72358,5737
13433,6355,20191205 11:13:19,40.43669801599839,-79.88059877881817,Braddock,6914,41526,6656
13435,6122,20191205 11:13:17,40.4032986125008,-79.86854740830718,Downtown,6774,7642,5741
13437,6442,20191205 11:13:20,40.43729554361372,-79.96286568712833,Braddock,6777,11634,6663
13440,5542,20191205 11:13:17,40.43808364868164,-79.91883850097656,Downtown,6806,24863,5801
13452,5648,20191205 11:13:30,40.40696889703924,-79.8638590032404,Downtown,6898,5767,5803
13455,6355,20191205 11:13:30,40.43580754597982,-79.8816146850586,Braddock,6914,42021,6656
13456,6351,20191205 11:13:30,40.40285982404436,-79.8679951259068,Braddock Shopping Ctr,6931,62742,6651
13459,6442,20191205 11:13:28,40.43740087655874,-79.96272500845102,Braddock,6777,11689,6663
13467,6351,20191205 11:13:40,40.40285982404436,-79.8679951259068,Braddock Shopping Ctr,6931,62742,6651
13470,6442,20191205 11:13:39,40.43762501803312,-79.96240338412198,Braddock,6777,11808,6663
13471,3308,20191205 11:13:36,40.43352185265493,-79.89455310368942,Braddock,6777,35198,6658
13475,6113,20191205 11:13:42,40.4405403137207,-79.88936614990234,Downtown,6898,26579,5800
13477,6355,20191205 11:13:44,40.43477989196777,-79.88285034179688,Braddock,6914,42525,6656
13480,5650,20191205 11:13:43,40.43796157836914,-79.96379852294922,Downtown,6774,47820,5740
13483,6253,20191205 11:13:45,40.40452342922405,-79.87056137343585,Braddock,6777,49779,6654
13487,6447,20191205 11:13:48,40.441210428873696,-80.00162760416667,Downtown,6912,72764,5737
13488,6355,20191205 11:13:47,40.434600067138675,-79.88306884765625,Braddock,6914,42639,6656
13495,5542,20191205 11:13:48,40.43808364868164,-79.91883850097656,Downtown,6806,24863,5801
13497,6113,20191205 11:13:56,40.44079513549805,-79.89022521972656,Downtown,6898,26898,5800
13508,6113,20191205 11:13:57,40.44082524226262,-79.89031395545372,Downtown,6898,26924,5800
13511,6351,20191205 11:13:57,40.403194508654,-79.86844148027136,Braddock Shopping Ctr,6931,62910,6651
13512,6122,20191205 11:14:01,40.40377586475317,-79.86925418135048,Downtown,6774,7951,5741
13516,6253,20191205 11:13:59,40.40376099543785,-79.86924379263351,Braddock,6777,50216,6654
13522,6351,20191205 11:14:06,40.4037805037065,-79.86792755126953,Braddock Shopping Ctr,6931,63232,6651
13523,6122,20191205 11:14:04,40.403872282608695,-79.86940632695737,Downtown,6774,8020,5741
13529,5648,20191205 11:14:07,40.408999073262116,-79.86639124033402,Downtown,6898,6813,5803
13535,5650,20191205 11:14:14,40.43796157836914,-79.96379852294922,Downtown,6774,47820,5740
13536,6442,20191205 11:14:10,40.43843517663344,-79.96127103409677,Braddock,6777,12236,6663
13537,3308,20191205 11:14:14,40.4329773446788,-79.89415376082711,Braddock,6777,35457,6658
13538,6253,20191205 11:14:16,40.40330266952515,-79.8686054774693,Braddock,6777,50509,6654
13539,5542,20191205 11:14:10,40.43803024291992,-79.91898320932857,Downtown,6806,24947,5801
13542,6447,20191205 11:14:18,40.441052754720054,-80.00121434529622,Downtown,6912,72894,5737
13543,6355,20191205 11:14:19,40.43362113611022,-79.88423077028189,Braddock,6914,43135,6656
13544,6351,20191205 11:14:19,40.40400581359863,-79.86745262145996,Braddock Shopping Ctr,6931,63419,6651
13548,3308,20191205 11:14:18,40.43280029296875,-79.89402262369792,Braddock,6777,35547,6658
13549,6253,20191205 11:14:19,40.40315130778721,-79.86874185289655,Braddock,6777,50602,6654
13552,6113,20191205 11:14:22,40.441233238807094,-79.89173795259916,Downtown,6898,27352,5800
13560,6253,20191205 11:14:24,40.402833675516064,-79.86886373059502,Braddock,6777,50763,6654
13561,5542,20191205 11:14:24,40.43804168701172,-79.91982769575276,Downtown,6806,25196,5801
13566,6351,20191205 11:14:29,40.40445164271763,-79.86654227120536,Braddock Shopping Ctr,6931,63733,6651
13573,5648,20191205 11:14:36,40.409308842250276,-79.8667610324159,Downtown,6898,6978,5803
13576,6355,20191205 11:14:32,40.43362113611022,-79.88423077028189,Braddock,6914,43135,6656
13578,6122,20191205 11:14:35,40.40492248535156,-79.87113952636719,Downtown,6774,8604,5741
13591,6442,20191205 11:14:41,40.43933092961546,-79.96003247870773,Braddock,6777,12735,6663
13592,3308,20191205 11:14:41,40.43063465998723,-79.89253469613882,Braddock,6777,36465,6658
13597,6447,20191205 11:14:46,40.44081166666667,-80.00038666666667,Braddock,6914,116,6667
13598,6355,20191205 11:14:43,40.43362113611022,-79.88423077028189,Braddock,6914,43135,6656
13601,5650,20191205 11:14:44,40.437860231141784,-79.96393729544975,Downtown,6774,47918,5740
13608,6447,20191205 11:14:56,40.440399169921875,-79.9994888305664,Braddock,6914,417,6667
13614,3308,20191205 11:14:55,40.4286160962335,-79.89169311523438,Braddock,6777,37249,6658
13615,6253,20191205 11:14:55,40.402499429110826,-79.86851935551084,Braddock,6777,50917,6654
13618,6113,20191205 11:14:58,40.44123840332031,-79.89427806712963,Downtown,6898,28086,5800
13621,6351,20191205 11:15:01,40.405701904296876,-79.86344970703125,Braddock Shopping Ctr,6931,64714,6651
13624,6442,20191205 11:15:00,40.439747393131256,-79.95948398113251,Braddock,6777,12962,6663
13633,6122,20191205 11:15:06,40.40492248535156,-79.87113952636719,Downtown,6774,8604,5741
